,spotify_song_id,weeks_on_chart,artists,name,peak_position
970,34gCuhDGsG4bRPIf9bb02f,10,Ed Sheeran,Thinking out Loud,107
971,34i4yxPrHWquuR4kjiivFO,6,VÉRITÉ,Somebody Else,130
972,34oB5r0lcN3fYWCs2uA1k5,14,Lady Gaga,The Cure,44
973,34oWbFBfGEElvgO0a5c9V4,30,Kodak Black,No Flockin,90
974,35J4wXQeRuHNOEArMy6FOe,1,Meek Mill,Tic Tac Toe ,95
975,35KV2Nuib6jPMVN00O8iba,3,Kanye West,No Mistakes,11
976,35QZaWQRkmnAVqBF1TLCxQ,4,Ed Sheeran,Nancy Mulligan,41
977,35cOyocq8Gb6UcT0NWeTwn,2,"Mozzy, Sjava, Reason, Sjava, Reason",Seasons ,87
978,35ffVv9x4mtzBh5rF1K9sP,1,Migos,CC,62
979,35k5ePiDMMdacA7jIF9RFY,1,Big Sean,Intro,136
980,35rozLoS6QLE8HX8qswM3k,1,Marshmello,Rescue Me,135
981,35tWhD29yvWwB0IDRr6zsL,1,Vince Staples,Yeah Right,171
982,365wwIjijQdlRJEjUWTidq,3,2 Chainz,PROUD,96
983,36J0iaPDGbYGsHvYpaYs3k,2,Dreamville,Down Bad ,32
984,36YCdzT57us0LhDmCYtrNE,4,The Weeknd,Rockin’,125
985,36xxq7VDZZsGwARsn6Clo7,4,Big Sean,Living Single,126
986,37F0uwRSrdzkBiuj0D5UHI,31,The Weeknd,Reminder,69
987,37FXw5QGFN7uwwsLy8uAc0,8,Charlie Puth,We Don't Talk Anymore,96
988,384Oc8MQzITdL2DGyCeivN,1,Gucci Mane,Kept Back ,133
989,38TgLPNHsPzgqri5G4SPun,1,"Nicki Minaj, Labrinth, feat. Eminem, Labrinth &",Majesty ,90
990,38td8VabuKlQt72Q2VnhbO,1,BTS,134340,143
991,39LmTF9RgyakzSYX8txrow,18,Ariana Grande,imagine,7
992,39NDBdU5Xkm5pCFGa5kZtI,4,Mac Miller,Ladders,38
993,39Q20GZHKK0IK8oKkhfxiJ,2,Sam Smith,One Last Song,84
994,39RWYLt6hgk9BbhkDgaHW9,1,Lil Baby,Crush A Lot,110
995,39bs2V8huzcmWoeSlHKZeP,1,blackbear,1 SIDED LOVE,194
996,39cmB3ZoTOLwOTq7tMNqKa,8,Alok,Hear Me Now,112
997,39exKIvycQDgs4T6uXdyu0,1,Vampire Weekend,Harmony Hall,165
998,39jXnbACjiaiTwwhsr5sY5,10,Niall Horan,Too Much To Ask,56
999,39oeKRgsLeynDIbWuXyA47,1,Joji,CAN'T GET OVER YOU ,138
1000,39pS70eeDvyCAF3t8NAlVV,17,2 Chainz,Good Drank,61
1001,39u2PsqrAZpZ0KPx6CjasV,1,"Tyler, The Creator",Droppin' Seeds,121
1002,39xWBHPM4E9MwzEy5gbM7p,3,Nipsey Hussle,Last Time That I Checc'd ,122
1003,3A2OHirUAlQp2x73BJlEDA,14,Mike WiLL Made-It,Perfect Pint ,119
1004,3A2yGHWIzmGEIolwonU69h,17,City Girls,Act Up,66
1005,3AALcuKu2uN5VChEChnD7v,1,Future,RED LIGHT,196
1006,3ALgsy4RtDm58xl3VNoSgZ,1,Lil Yachty,BABY DADDY,78
1007,3AMnOVxEHUgVrythGgqPhI,8,A Boogie Wit da Hoodie,Say A',66
1008,3B54sVLJ402zGa6Xm4YGNe,71,French Montana,Unforgettable,1
1009,3BDxv4ORzOpXAsa4lWVl4i,2,Panic! At The Disco,(Fuck A) Silver Lining,128
1010,3BUWNzPWz2mDbptZmGEXpB,2,Lil Wayne,Let It All Work Out,38
1011,3BXXkwyhsHM0EPApHMhQC5,8,Gunna,Speed It Up,55
1012,3BoPOp7YNORLqMUjE5XAh9,1,Migos,Big On Big,107
1013,3BtuIIrQlkujKPuWF2B85z,17,Drake,Too Good,38
1014,3C4FUqrrjuvWoHwsumWfIu,1,Young Thug,Cruise Ship,120
1015,3CA9pLiwRIGtUBiMjbZmRw,64,Drake,Nice For What,1
1016,3CRDbSIZ4r5MsZ0YwxuEkn,15,Twenty One Pilots,Stressed Out,92
1017,3CgTgHLI8qHAqLoZkz1BdQ,4,The Chainsmokers,You Owe Me,61
1018,3DB14jHq2qNoByUN5W2gz1,1,Miley Cyrus,Party Up The Street,197
1019,3DGar7krWlmrXRFHBcQF6z,6,Kris Kross Amsterdam,Whenever ,71
1020,3DnZfpfe8wLeJgzc00gKeW,3,Meek Mill,On Me ,28
1021,3DoBTwfr8yi2LN08SBpFkN,15,Travis Scott,Watch ,8
1022,3Dwq1oiOFys6Sxr5SslmXw,2,Harry Styles,Carolina,59
1023,3DxZfFYJLwKDJtUwnLEhkL,3,Gucci Mane,Solitaire ,100
1024,3EApebexZ7YqDIqw2EMTDh,4,Chance the Rapper,I Might Need Security,18
1025,3EPXxR3ImUwfayaurPi3cm,48,Dean Lewis,Be Alright,31
1026,3EQ9QP2E7wjYQba8OSPBst,1,Meek Mill,Intro,77
1027,3EWMoDIm6lzuR0zQKtuCJX,2,Morgan Wallen,Up Down ,180
1028,3EikYy40GMSp8l5mDV6IQo,9,Ski Mask The Slump God,Foot Fungus,34
1029,3F57PtOdqRpD6euFYqtKXX,1,Lil Baby,I Am (Lil Baby & Gunna),93
1030,3FDrI0FLKzrYQiWxPhqV2W,20,Calvin Harris,Rollin,16
1031,3Fj47GNK2kUF0uaEDgXLaD,17,Billie Eilish,wish you were gay,3
1032,3FpmWMmuQfQLpyVD7t5CCE,1,Joyner Lucas,Devil's Work,181
1033,3GCdLUSnKSMJhs4Tj6CV3s,54,"Kendrick Lamar, SZA, SZA",All The Stars ,2
1034,3GJ4hzg4lrGwU51Y3VARbF,47,Dan + Shay,Speechless,85
1035,3GOjD8hwXOxbTF3apTqSqX,1,Eminem,Bad Husband ,83
1036,3GVkPk8mqxz0itaAriG1L7,88,XXXTENTACION,Everybody Dies In Their Nightmares,15
1037,3Ga6eKrUFf12ouh9Yw3v2D,2,Anitta,Downtown,127
1038,3GxGAhRowXixzk521JQpZu,1,Lil Yachty,MICKEY,160
1039,3HVWdVOQ0ZA45FuZGSfvns,7,"Ed Sheeran, Justin Bieber, Justin Bieber",I Don't Care ,1
1040,3HWzoMvoF3TQfYg4UPszDq,10,Lizzo,Truth Hurts,5
1041,3HgA5R5alihocnOYE9ihpS,1,Pusha T,Hard Piano,98
1042,3I4WFddKpe2PGZWFh7f10J,21,Russell Dickerson,Yours,139
1043,3I7krC8kr0gFR7P6vInR1I,11,Billy Currington,Do I Make You Wanna,154
1044,3IHZc2GclRu5nJpTqty7MY,6,Mike WiLL Made-It,Gucci On My ,120
1045,3IJ6BBFLD2I2CH3hHFQj3O,1,Future,4 da Gang,98
1046,3IkWmgGsXbsafrunwPojXO,4,Hugh Jackman,From Now On,139
1047,3JAeYOjyJodI4PRs44lx2l,1,"JID, J. Cole, J. Cole",Off Deez ,178
1048,3JJYIoJ5FyY9E0DGjr7SXF,5,Lauv,Enemies,120
1049,3JWh19WsndEFg0UFRFeTiU,1,NAV,Minute,115
1050,3JX0dOCIAiaR8MP3ryXWuM,3,Lil Wayne,What About Me ,9
1051,3Jo2cNQKU6Je7LVClYyJH9,1,Migos,Top Down On Da NAWF,161
1052,3Jrs7cC2OJNlNSy9VnDOMZ,2,Bryson Tiller,Somethin Tells Me,109
1053,3K4HG9evC7dg3N0R9cYqk4,1,Linkin Park,One Step Closer,133
1054,3K6U7TamNyVSWcFH8pCQHX,1,Playboi Carti,Love Hurts ,111
1055,3KGEbCfnzAzFVimY9p62MN,1,BTS,Best Of Me,194
1056,3KLo7ByvjCNyBrfz5DZ2mO,25,Rich The Kid,Splashin,27
1057,3KkXRkHbMCARz0aVfEt68P,36,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,1
1058,3KnLHwhRhJGuQM822JVSoI,1,Justin Timberlake,Morning Light,145
1059,3Kuu5vASpXK8oRsxOvau6P,2,Kygo,Think About You,60
1060,3L0IKstjUgDFVQAbQIRZRv,1,Playboi Carti,R.I.P.,85
1061,3L19besdNQzd342qL78xqm,14,A Boogie Wit da Hoodie,Demons and Angels ,54
1062,3L4GsGLgxpHieVQH86H8bv,11,Nicki Minaj,Bed ,26
1063,3LHYmz86DxGInsRp3wiiW5,1,Nicki Minaj,Ganja Burn,121
1064,3LR0t8XqZ1FUj6nj01sXN0,3,Lil Yachty,Who Want The Smoke? ,89
1065,3LRddJIw2ymm1CHIO9xlkC,2,French Montana,Bring Dem Things,109
1066,3LRoXCTQ7VvvVtzpceHt4y,1,Rick Ross,Dead Presidents,188
1067,3Lfiu5sZ4M4B6JaKMBc0FU,5,Ed Sheeran,Barcelona,31
1068,3LgWsmilsrWXiPYQFRD0T7,4,Billie Eilish,goodbye,29
1069,3LyNsopPP3hXf8bZBE7cDk,1,A$AP Mob,Please Shut Up,175
1070,3MEYFivt6bilQ9q9mFWZ4g,2,Marshmello,Alone,152
1071,3MMwcrgTCJ7bOAIScTyXFk,1,Ugly God,Stop Smoking Black & Milds,171
1072,3MWlVSkoLS1e66nlZ2tuWJ,2,J. Cole,For Whom The Bell Tolls,137
1073,3NJG6vMH1ZsectZkocMEm0,4,Desiigner,Tiimmy Turner,154
1074,3NbTQ8ZbHU6MSEVUFAVCJ9,2,Ariana Grande,better off,48
1075,3NeiYiBn3rQBgurfVk92Zm,2,Gorillaz,Humility ,164
1076,3NelcGZ46JmV9LqOD1pnxA,1,NAV,Faith ,123
1077,3NxAG2ni1lLa8RKL6a0INc,2,Drake,Childs Play,186
1078,3O7p9Itz8PXUoAjD2vmuM6,1,Lana Del Rey,Beautiful People Beautiful Problems ,161
1079,3O8NlPh2LByMU9lSRSHedm,24,Drake,Controlla,41
1080,3OEttNsQ5wxgDMAtvhErnp,1,Gucci Mane,Work In Progress (Intro),192
1081,3OJ4LEE50iFELaHiZ09zif,1,Ty Dolla $ign,Purple Emoji ,130
1082,3Ol2xnObFdKV9pmRD2t9x8,29,A Boogie Wit da Hoodie,Look Back At It,9
1083,3OnOomd79OjqSYHchCQ6ht,9,Migos,Notice Me,23
1084,3OtMnyUaiipcAT23A8liyi,7,Katy Perry,Swish Swish,52
1085,3PIDciSFdrQxSQSihim3hN,4,Mariah Carey,Christmas (Baby Please Come Home),75
1086,3PYx9Wte3jwb48V0wArMOy,18,Logic,Keanu Reeves,13
1087,3PdgIdRXJjgxfOr7slldel,1,Chance the Rapper,Work Out,81
1088,3Q33RhbyoFul9LdKKjticI,1,6LACK,Unfair,143
1089,3Q3myFA7q4Op95DOpHplaY,72,blackbear,do re mi,30
1090,3QGsuHI8jO1Rx4JWLUh9jd,15,Shawn Mendes,Treat You Better,47
1091,3QLjDkgLh9AOEHlhQtDuhs,1,Drake,Best I Ever Had,143
1092,3QWjljChcOMkRDYSzF33Qr,6,Kiiara,Whippin ,83
1093,3QiAAp20rPC3dcAtKtMaqQ,10,Elvis Presley,Blue Christmas,44
1094,3QmOiZF7IzJJkHnahh5Ea0,16,Olivia Holt,History,68
1095,3R9j8urSPiBbapNbyuSYkE,5,Nipsey Hussle,Grinding All My Life,138
1096,3S4px9f4lceWdKf0gWciFu,4,Sia,Cheap Thrills,60
1097,3T4UodGkfZObJ43RtA5KFU,8,OneRepublic,Connection,88
1098,3TRFq09DUgYj1mug6RRqJW,7,Luke Christopher,Lot to Learn,96
1099,3Tc57t9l2O8FwQZtQOvPXK,13,Billie Eilish,my strange addiction,10
1100,3TgMcrV32NUKjEG2ujn9eh,1,The 1975,It's Not Living (If It's Not With You),195
1101,3U21A07gAloCc4P7J8rxcn,20,Kanye West,All Mine,1
1102,3Uvi9diL18dYSUc3vcKk0n,1,Lil Yachty,SELF MADE,145
1103,3V8UKqhEK5zBkBb6d6ub8i,43,Nio Garcia,Te Boté - Remix,42
1104,3V8sM5OOG6YfDuDLa2IIYJ,12,Future,Used to This,58
1105,3VFI494i8DoYzkA5boYxCw,1,Metro Boomin,Blue Pill,137
1106,3VTNVsTTu05dmTsVFrmGpK,2,The Pogues,Fairytale of New York ,165
1107,3VZf7aAduaJnQjqTIinfCv,5,Kendrick Lamar,The Heart Part 4,10
1108,3VlbOrM6nYPprVvzBZllE5,38,Sam Smith,Too Good At Goodbyes,2
1109,3Vo4wInECJQuz9BIBMOu8i,26,Bruno Mars,Finesse - Remix; feat. Cardi B,2
1110,3W4JFzOQdo5J2Wgt9DFg24,2,Logic,Warm It Up,29
1111,3WGyageBvd1ZwbyRf8WzG8,2,Ava Max,So Am I,190
1112,3WRIaWsws011vHMd9uzPjG,8,Future,First Off ,17
1113,3WefHNGtjexZvi66ZEx9u4,5,Madison Beer,Hurts Like Hell ,126
1114,3WyRgi8CzQnhzO0xw79tTS,10,DaBaby,Goin Baby,67
1115,3X9OVlc4YaL9nowxAVcJex,1,Meek Mill,Stay Woke ,154
1116,3XAWpSxJMPeIwxXc5g9en1,1,Migos,Made Men,133
1117,3XF5xLJHOQQRbWya6hBp7d,35,Billie Eilish,you should see me in a crown,11
1118,3XFwOQU8wxXWl8Rxj3lrOi,1,Metro Boomin,Only You ,97
1119,3XaNHbNa9Chz9plhRpcaof,1,Nas,everything,161
1120,3XeqINnregzwBJNg7RyyH4,1,Shawn Mendes,Why,177
1121,3XiNC94b4Tq1xwv70sQJGN,12,Lil Uzi Vert,Sanguine Paradise,6
1122,3YB3dT8zhaBxDTXlggRqh6,1,Fifth Harmony,Angel,178
1123,3YZE5qDV7u1ZD1gZc47ZeR,5,Kelly Clarkson,Underneath the Tree,55
1124,3YeJXuRSNS5FYwOsDu44kD,32,Trippie Redd,Dark Knight Dummo,63
1125,3Z0yKSQsuYF2kbhI9QHj7T,1,GASHI,Disrespectful,171
1126,3Z3QhZAZpqwZa1phsbQ3JZ,2,Chris Rea,Driving Home for Christmas,195
1127,3Z52thjMFyjbF5L35dcBwG,1,Tory Lanez,MiAMi ,84
1128,3ZKRAzNAsiJrBGUM2BX9av,1,Lana Del Rey,13 Beaches,127
1129,3ZLyt2ndLFBh148XRYjYYZ,5,Chance the Rapper,All We Got ,112
1130,3ZVw1HR1QAQoKBygbhG4CE,1,Lil Wayne,I Love You Dwayne,44
1131,3ZYwSDF9knZI0RVlKR4PHC,4,A$AP Rocky,Bad Company ,46
1132,3ZbJMlEL4Kcme0ONRO7Slx,1,Marshmello,You Can Cry,138
1133,3ZhTT6yjZwpPph5MIJ53XY,52,Lil Skies,Red Roses ,38
1134,3ZkUWF1MVm3tLgz7dplGpk,6,Bebe Rexha,The Way I Are (Dance with Somebody) ,135
1135,3a1lNhkSLSkpJE4MSHpDu9,130,Post Malone,Congratulations,5
1136,3aUFrxO1B8EW63QchEl3wX,2,KIDS SEE GHOSTS,Feel The Love,12
1137,3aW0ds4A4tSQDIp75FqWTo,7,BTS,FAKE LOVE,21
1138,3agtg0x11wPvLIWkYR39nZ,1,Linkin Park,Somewhere I Belong,179
1139,3atCD3dVosUsd3KM2yzfeC,1,Logic,Grandpa's Space Ship,54
1140,3bH4HzoZZFq8UpZmI2AMgV,10,John Mayer,New Light,51
1141,3bne7Qit5AbHkX6kWDItYP,4,Peter Manos,In My Head,146
1142,3clpchqQ6A3p8jjPgKdhk0,1,Ski Mask The Slump God,Cat Piss ,148
1143,3d8y0t70g7hw2FOWl9Z4Fm,6,The Lumineers,Ophelia,161
1144,3dgWxFqPQl90Y5nmIkyy6f,1,DJ Khaled,I Love You so Much ,164
1145,3dhjNA0jGA8vHBQ1VdD6vV,39,The Weeknd,I Feel It Coming,10
1146,3djWN7th03XZtmF5s3C1Lv,1,BROCKHAMPTON,J'OUVERT,130
1147,3dmqIB2Qxe2XZobw9gXxJ6,1,Tom Petty and the Heartbreakers,Mary Jane's Last Dance,186
1148,3dxioHwH6wvCkQwt0rgvQt,1,Gucci Mane,Love Thru The Computer ,87
1149,3e7Y6sfFlIdBMJhX7wpqVO,13,Logic,44 More,9
1150,3e9HZxeyfWwjeyPAMmWSSQ,34,Ariana Grande,"thank u, next",1
1151,3ebXMykcMXOcLeJ9xZ17XH,22,Martin Garrix,Scared to Be Lonely,20
1152,3edzl4zvKFi0D3iuF6cs2f,3,Quavo,PASS OUT ,14
1153,3ee8Jmje8o58CHK66QrVC2,69,XXXTENTACION,SAD!,1
1154,3eze1OsZ1rqeXkKStNfTmi,12,Chance the Rapper,Juke Jam ,75
1155,3f4lgPjx8EYg4PheOfNmaI,2,Thurl Ravenscroft,"You're A Mean One, Mr. Grinch - From Dr. Seuss' 'How The Grinch Stole Christmas'",127
1156,3f5lA8nnc4YYF1qf78WpHw,2,Anuel AA,Ella Quiere Beber - Remix,197
1157,3fEpuoSr8ufvyRR7s2jB3U,1,DJ Durel,Hot Summer,121
1158,3fFBZvG777xoKyvcrBq7lc,1,Future,Red Bentley ,87
1159,3fVIFpU3VdSEoR82DaYe79,4,KYLE,Hey Julie! ,92
1160,3fYptFSlH8Xs7Uoybytyrm,1,Eminem,Arose,155
1161,3fpVWegR6YOS1Yk5HSMYIq,19,Post Malone,Paranoid,3
1162,3fsH9s00dbn9mSgUu7Yi9D,1,Lil Nas X,Bring U Down,160
1163,3gJDgenxLephg09x86IxPs,2,Joey Bada$$,TEMPTATION,123
1164,3gdewACMIVMEWVbyb8O9sY,1,Elton John,"Rocket Man (I Think It's Going To Be A Long, Long Time)",184
1165,3hB3a1GTBmdReRzvupKWnQ,1,Frank Sinatra,Jingle Bells - Remastered 1999,193
1166,3hBXvHLlTHvnbwrPbeoyAj,8,Bobby Helms,Jingle Bell Rock,12
1167,3hRi7ubt1NhroxTrdnjn4w,18,Martin Jensen,Solo Dance,76
1168,3hv6ndi7uFT9L9wrhQCsqY,2,Bhad Bhabie,Gucci Flip Flops ,171
1169,3hwyRkhcVkcgUJHKKmxS8k,5,Loote,High Without Your Love,155
1170,3irKogkH8P1B1nONmEcHgY,1,Logic,YSIV,96
1171,3izNaTiYdotdPL0Bs76JqO,3,Dylan Scott,My Girl,158
1172,3j84U36KvLeXNDPv4t5pI8,23,"Mustard, Migos, Migos",Pure Water ,13
1173,3jq1RpStaB1YGyN3rRZGca,6,XXXTENTACION,Sauce!,28
1174,3kBD2xHIqKWXjLAGidDTSz,1,Lil Peep,Benz Truck - гелик,95
1175,3kCwyvhvVTyehIzYN2I0nF,2,Drake,Omertà,24
1176,3l4ha5okkyLgMAFIKRSNVG,9,Gucci Mane,Tone it Down ,108
1177,3lNfezSWDZIdt6XMwyNCJi,1,Migos,Dab of Ranch - Recorded at Spotify Studios NYC,183
1178,3lb5fWSG2p7x8ik8HN9oFR,2,Meek Mill,Dangerous ,133
1179,3lyeSiAIdLoZUHhV8psOTI,3,Future,Feed Me Dope,45
1180,3m2aDCqn8eT5ElXDUiboGU,3,Lil Yachty,Get Dripped ,46
1181,3muBQDekYAg7jm6hDu6R0Z,47,Tee Grizzley,First Day Out,79
1182,3mvYQKm8h6M5K5h0nVPY9S,4,Drake,After Dark ,26
1183,3myCKLr7C1sgY0RXNdC7hA,12,Mark Ronson,Nothing Breaks Like a Heart ,36
1184,3nBXOlFTADNvG9nkqy2O2W,1,Dierks Bentley,"Woman, Amen",199
1185,3nTDO6k4R6i3FpKx0QNgJ5,1,Ski Mask The Slump God,So High,163
1186,3nc420PXjTdBV5TN0gCFkS,14,Martin Garrix,Ocean ,22
1187,3ncgNpxLoBQ65ABk4djDyd,60,Famous Dex,PICK IT UP ,14
1188,3nhzPKCm2yqGmgEhdAg19u,1,Arctic Monkeys,Four Out Of Five,169
1189,3nmfktGzQJe0B77Ilcce1o,2,Quavo,LAMB TALK,176
1190,3nxgKa7boB4WjD0X01MXtJ,1,PnB Rock,Misunderstood,188
1191,3oDkdAySo1VQQG0ptV7uwa,53,Juice WRLD,Lean Wit Me,28
1192,3oHkMCVJyOcjg5FhfLc2Rq,7,A$AP Rocky,A$AP Forever REMIX,44
1193,3oQm8V9abAHUQbFt0RkYKb,2,6ix9ine,FEEFA,126
1194,3ojTJaonfkL96iIWa47SU3,15,Chris Brown,Questions,68
1195,3oxCefEI6Tc6Z6t20J4IvH,2,21 Savage,Disrespectful,91
1196,3p6JF5nt0bZOSgZRONNZp0,3,6ix9ine,RONDO,35
1197,3p6hnejEQYXkiTO1lAzVc0,1,BTS,Euphoria,194
1198,3pJkBPHadRAxBBo484RipI,1,Thomas Rhett,Sixteen,176
1199,3pXF1nA74528Edde4of9CC,60,Bryson Tiller,Don't,82
1200,3pjUyVbFmM96tYhSaKJwTt,4,J. Cole,Change,76
1201,3pndPhlQWjuSoXhcIIdBjv,50,Russ,What They Want,117
1202,3pq5dd3Hwg2uJ3d63v9YRx,4,Gunna,One Call,38
1203,3qIV7Rnj3ZxLs2JcLPUbFV,1,Lil Nas X,Kick It,117
1204,3qN5qMTKyEEmiTZD38BNTT,24,Drake,I'm Upset,4
1205,3qk4wRMDlaeagZGjSYbsOV,6,G-Eazy,Sober,52
1206,3rBwHfVPzmfR3ZVSliB0Om,1,21 Savage,Baby Girl,95
1207,3rFF7kSm5qBOOPs6ljFgPp,4,J. Cole,The Cut Off ,11
1208,3s3VVLE1kB7Xk2AoJKlGmr,4,Logic,Overnight,18
1209,3s7MCdXyWmwjdcWh7GWXas,4,Kanye West,Violent Crimes,9
1210,3sA7HKGzcKTVscdiTCrWpX,28,YoungBoy Never Broke Again,Outside Today,78
1211,3shHzEWwP2671lV4AscHhZ,1,YoungBoy Never Broke Again,Head On ,139
1212,3swc6WTsr7rl9DqQKQA55C,70,Post Malone,Psycho ,2
1213,3szf2z1Cy1QMrtHrbn8rz9,6,Drake,Elevate,7
1214,3tNE4i6TBqMdyTZxHDAn9B,38,Ava Max,Sweet but Psycho,36
1215,3tZ4zv4UuenjJGSNUMfBNG,1,Future,XanaX Damage,159
1216,3tbNT2X5tfMIVeUflYbZUZ,1,Halsey,Alone,164
1217,3tcoEYOZUHKB3RKNByIN13,3,Lil Uzi Vert,For Real,56
1218,3thLnNvO9IctWoccbsZyJV,1,Future,Different ,130
1219,3to5UxKsozb4T6CfwHuhLJ,23,Lil Mosey,Kamikaze,76
1220,3tuyK9qfen7lPMji9Saw3d,1,Bryson Tiller,We Both Know,143
1221,3u1S1OmAUhx5DRlLrXqyp3,13,Jonas Blue,Rise,35
1222,3uFmweGlFudKNiX13XFwFm,2,Lil Pump,Molly,116
1223,3uYDO9dPLTVrgfwg7EYXSf,5,Kanye West,Lift Yourself,58
1224,3ur6bQ6Jb17tskma4euqZd,1,Logic,Wannabe,147
1225,3usM520kfIRpWNaYOwdnYI,1,Juice WRLD,Rider,168
1226,3vWxQ6wOfMr8zH1u7pVFI6,9,Trippie Redd,Bust Down,129
1227,3vWzyGTu6Ovo1GdrcJqH6e,3,Lil Wayne,Scared of the Dark ,133
1228,3vv9phIu6Y1vX3jcqaGz5Z,7,The Chainsmokers,Roses,128
1229,3wAI7MIQtTgwcRmwchPZBc,7,Big Sean,Go Legend (& Metro Boomin),22
1230,3wFLWP0FcIqHK1wb1CPthQ,8,Ariana Grande,fake smile,8
1231,3wGXyJGsCf1myH5MooQIqE,32,Tay-K,The Race,35
1232,3wLtYwtqvKK2ewelSVPeDK,12,Roddy Ricch,Die Young,128
1233,3wScL5W8H40zzCKN0atfBk,19,Lil Wayne,Uproar,4
1234,3wdfLVUhmX64lIyWIIEW8s,14,Quality Control,Ice Tray,75
1235,3whrwq4DtvucphBPUogRuJ,8,Camila Cabello,Havana - Remix,50
1236,3xBHLZwRfi0fjO9euaj5zf,1,Future,WRLD On Drugs,117
1237,3xEozpt8pAptvpH69iJhOw,2,Ozuna,Amor Genuino,106
1238,3xWwPvpAv1HbKFmTwf6uKR,1,Jaden,Breakfast ,128
1239,3xXBsjrbG1xQIm1xv1cKOt,1,Linkin Park,One More Light,134
1240,3xpTHrC1b6dmiLEeM5jO0z,1,Eminem,Tragic Endings ,91
1241,3y3brCCecHC3Db18aIOnny,7,Kygo,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",58
1242,3y9cCbnBn0zjkJa2YkOj70,2,Nicki Minaj,Black Barbies,138
1243,3yAVrwXhueRFZMUjxkh2ia,2,Rich The Kid,Leave Me,94
1244,3yIZgYN7AKO3cDueyhpuCS,1,Lil Baby,This Week,166
1245,3zM2prB16NRn1zggh1KCY0,1,Juice WRLD,She’s The One,199
1246,3zPgAKn5tbmCuCKrR3r7qE,2,Jhene Aiko,Triggered (freestyle),83
1247,3zT2616WcD9Df5m21OsCX0,1,Imagine Dragons,Rise Up,160
1248,3zxiTHxE4MxwuYf8aLQ9ax,1,Lil Baby,Anyway ,195
1249,40Rpg3LkZwwzuHJ3GdjMma,1,Kodak Black,Gnarly ,131
1250,40YcuQysJ0KlGQTeGUosTC,11,G-Eazy,"Me, Myself & I",103
1251,40Zb4FZ6nS1Hj8RVfaLkCV,1,French Montana,Slide ,132
1252,40oKW22ZNNkEdZLJTScaQI,74,Kodak Black,Roll In Peace ,24
1253,40wyhIkaVvuZUAbAiTOkHI,1,2 Chainz,High Top Versace ,131
1254,40yJGQyEaBbIkXpwMFkXip,15,Lil Yachty,One Night,98
1255,41MCdlvXOl62B7Kv86Bb1v,9,Juice WRLD,Empty,13
1256,41a7dZcq30Ss5kPMayWRV0,4,Drake,That’s How You Feel,25
1257,41cpvQ2GyGb2BRdIRSsTqK,1,Frank Ocean,Moon River,88
1258,41zXlQxzTi6cGAjpOXyLYH,50,Billie Eilish,idontwannabeyouanymore,48
1259,42XnD59SFcomCJu55EPhqJ,1,Big Sean,Big Bidness (& Metro Boomin),114
1260,42fw0rxRO2xbesF6mJfd4Y,67,Dan + Shay,Tequila,60
1261,42k9e2hgl98IdgkXLg4pxs,2,Metro Boomin,No More ,32
1262,42vD3VJBNhxLQ1SWmryw8C,1,Gunna,Cash War,196
1263,42w7pX3r1TpLR0i55Ek5ND,1,Khalid,Bluffin',80
1264,42zd6DYQ4o4SECmTITrM1U,2,Meek Mill,Dreams and Nightmares,141
1265,430qNtapCS3Ue1yoSql1oV,1,"Tyler, The Creator",I Ain't Got Time!,87
1266,43PuMrRfbyyuz4QpZ3oAwN,59,Bryson Tiller,Exchange,84
1267,43VsJuap6AoKejRD4a8owV,2,"Trouble, Drake, Mike WiLL Made-It, Drake, Mike WiLL Made-It",Bring It Back ,128
1268,43ZyHQITOjhciSUUNPVRHc,35,Lil Pump,Gucci Gang,2
1269,43dOwOq0mB4i6j4SpcSkqC,1,Migos,Higher We Go - Intro,52
1270,43zdsphuZLzwA9k4DJhU0I,37,Billie Eilish,when the party's over,5
1271,448hSkxDU1sUQQauBWZVcC,1,Why Don't We,Big Plans,182
1272,44Du2IM1bGY7dicmLfXbUs,3,Drake,Final Fantasy,33
1273,44KKhCyI0BGS6LvVyDqJtH,17,Lil Pump,Esskeetit,32
1274,44n97yHySt0Z9rqPaXgjCK,1,Halsey,Sorry,198
1275,45CCe4gu08OYG1I4MH8TU6,1,Meek Mill,Trauma,108
1276,45Egmo7icyopuzJN0oMEdk,64,"Khalid, Normani, Normani",Love Lies ,9
1277,45XhKYRRkyeqoW3teSOkCM,34,DJ Khaled,Wild Thoughts ,2
1278,45aBsnKRWUzhwbcqOJLwfe,19,Keala Settle,This Is Me,42
1279,45w70aQhNwke1yrQZO0ffm,2,Glades,Do Right,173
1280,46DwQbCUzWr4bT0Uu2lDK8,2,Stan Kenton,Lonesome Train,99
1281,46pF1zFimM582ss1PrMy68,1,Darlene Love,Christmas (Baby Please Come Home),178
1282,475jSz0H6U3duJyNiDS0tT,1,Playboi Carti,Right Now ,154
1283,47Ad1NzqPuUFbCIURd94Oj,1,Offset,North Star ,191
1284,48KTGG6wBPpleE5KsTuiwy,1,Kodak Black,Identity Theft,151
1285,48XfojJC87VKLlUotYV0Gm,1,BTS,The Truth Untold,81
1286,48t1aADyfDbDA3TzxqQHrN,1,Moneybagg Yo,Say Na ,196
