artists_ids,artists_names,made_charts,track_album_name,track_album_release_date,track_art_url,track_id,track_name,track_preview_url,num_faces
"['4L3GTE04bW5N7azA9QPhjA', '72cbi5bA8U2sMttAnKIaen']","['Beenie Man', 'Ms. Thing']",0.0,Back To Basics,2004-01-01,https://i.scdn.co/image/ab67616d0000b273ff000757342b04776d596e45,746nPV2NXSoxW3imGpG8gk,Dude,,
['6nzxy2wXs6tLgzEtqOkEi2'],['Monica'],0.0,After The Storm,2003,https://i.scdn.co/image/ab67616d0000b2730cfb7f6743c0742761edf377,6Ln2tBK4EnNtMLtYyAZhr7,Knock Knock,https://p.scdn.co/mp3-preview/0455067f1f16d11216ef93f241c2907445b3d623?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
['6AVLthptCPhfrxlHadOBJD'],['Jill Scott'],0.0,"Who Is Jill Scott? - Words and Sounds, Vol. 1",2000-07-18,https://i.scdn.co/image/ab67616d0000b273b74ec6a6789c65f56dafafc3,0HC8gFuUfQklYNM0U53Db6,Slowly Surely,,
"['3Fl1V19tmjt57oBdxXKAjJ', '3gGUMEwIX6XodWsYEvKSal']","['Blueface', 'YBN Nahmir']",0.0,Find The Beat,2020-03-13,https://i.scdn.co/image/ab67616d0000b273114d4baf36355a5047e9afb5,4hQ29vgHEBDD2f426MbI2k,2 Diccs (feat. YBN Nahmir),,
"['0A0FS04o6zMoto8OKPsDwY', '17lzZA2AlOHwCwFALHttmp', '0c173mlxpT3dSFRgMO8XPh', '0hCNtLu0JehylgoiP8L4Gh']","['YG', '2 Chainz', 'Big Sean', 'Nicki Minaj']",0.0,"Big Bank feat. 2 Chainz, Big Sean, Nicki Minaj",2018-05-25,https://i.scdn.co/image/ab67616d0000b2732732f5e923a01e803df47266,2RM4jf1Xa9zPgMGRDiht8O,"Big Bank feat. 2 Chainz, Big Sean, Nicki Minaj",,
['4L3GTE04bW5N7azA9QPhjA'],['Beenie Man'],0.0,From Kingston To King Of The Dancehall: A Collection Of Dancehall Favorites,2005-01-01,https://i.scdn.co/image/ab67616d0000b273c64ad1a8085393ccdfed028f,4KlnHq8kW2k1RisegiOg0I,Romie,,
['0hCNtLu0JehylgoiP8L4Gh'],['Nicki Minaj'],0.0,The Pinkprint (Deluxe),2014-12-15,https://i.scdn.co/image/ab67616d0000b2730f79d1616e3b02368d41f458,5wzuewBsK1GdViQK4uBraa,Grand Piano,,
['0hCNtLu0JehylgoiP8L4Gh'],['Nicki Minaj'],0.0,Queen,2018-08-10,https://i.scdn.co/image/ab67616d0000b273540ab7c149079184e8724dc4,2PiPXo7l8Vozdt9QZk1Lvw,Come See About Me,,
"['3ipn9JLAPI5GUEo4y4jcoi', '1XkoF8ryArs86LZvFOkbyr']","['Ludacris', 'Mary J. Blige']",0.0,Release Therapy,2006-01-01,https://i.scdn.co/image/ab67616d0000b2731ff60896218b50e65daa0372,3QnEp4rluCxUwgpXT43jmC,Runaway Love,,
"['1pCVxwkdixCeBPTboRZIi2', '7n1lR1OBXHSN4PkF15VLSA', '0EeQBlQJFiAfJeVN2vT9s0']","['TeeFLii', 'Cassie Veggies', 'Nipsey Hussle']",0.0,Make Yo Money (feat. Cassie Veggies & Nipsey Hussle),2015-08-17,https://i.scdn.co/image/ab67616d0000b2736ff85c440ddde6f61328f963,4ckQSEZ6gxz3VdDDixQKpI,Make Yo Money (feat. Cassie Veggies & Nipsey Hussle),https://p.scdn.co/mp3-preview/ce3ca2306b2abd7b9b35579ec7fc061032589e7f?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
"['0YinUQ50QDB7ZxSCLyQ40k', '0EeQBlQJFiAfJeVN2vT9s0', '2wMQ7qnzciLhP0rWPeHCCc', '5uKgAkca8pn0slfSHZsbK3']","['Mustard', 'Nipsey Hussle', 'Tee Cee', 'RJ']",0.0,10 Summers,2014-08-11,https://i.scdn.co/image/ab67616d0000b2738bb03983bde8ac3de3c2e7a4,65gpTpDi3DHNeoJOF0rkZg,Low Low,,
"['6fqjJNsLs7g6F3PXy01Xnw', '3DiSC0nSNNWpPy5ZK3mcrz']","['AzChike', 'Nef The Pharaoh']",0.0,Too Selfish,2020-07-14,https://i.scdn.co/image/ab67616d0000b27337fcacf1eea20e06d08bffe7,1t81WkVARB79c6tNm6ASA5,Too Selfish,https://p.scdn.co/mp3-preview/bc8c2fa2a63562cd32269873b550306ca6b68fd2?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
"['0c173mlxpT3dSFRgMO8XPh', '3crnzLy8R4lVwaigKEOz7V']","['Big Sean', 'E-40']",0.0,Dark Sky Paradise,2015-02-24,https://i.scdn.co/image/ab67616d0000b27350192d5f728fea13fb3af203,7FYH5AW3bVfZHJIQpq3UOA,I Don't Fuck With You,,
['4y5IK8VBswkl40ltpHI5o9'],['Almighty Suspect'],0.0,Silver Surfer The Mixtape,2017-07-05,https://i.scdn.co/image/ab67616d0000b273acc0f65c57ac85dc94cda40c,1SFZSeuuvb13zEk8eDBZgk,Silver Surfer,https://p.scdn.co/mp3-preview/cbd822c7b33a76d188a5fd40c4e70db22a7aa61f?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
['51d3rUlLuMh7EW09aMe7yj'],['B2K'],0.0,Greatest Hits,2004,https://i.scdn.co/image/ab67616d0000b2731bb76b3632abe850098895fc,5UrbZaqIsclBE9IAcnG43M,Girlfriend,https://p.scdn.co/mp3-preview/59ea569d1ae49e0aa2a0ca71bf430ae3c47f2a64?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
"['0EeQBlQJFiAfJeVN2vT9s0', '0FOWNUFHPnMy0vOw1siGqi', '3s8alQfNnY0roAHaJh7Xxt']","['Nipsey Hussle', 'Belly', 'Dom Kennedy']",1.0,Victory Lap,2018-02-16,https://i.scdn.co/image/ab67616d0000b273ac271e5d670e92c42bf99237,4iVD0fTHGxV9JWloujsL3s,Double Up (feat. Belly and Dom Kennedy),https://p.scdn.co/mp3-preview/5eb680e9322ede1cfa96ac0677e7df82f25d97e5?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
"['0QHgL1lAIqAw0HtD7YldmP', '3aQeKQSyrW4qWr35idm0cy', '3ipn9JLAPI5GUEo4y4jcoi', '7hJcb9fa4alzcOq3EaNPoG', '1sBkRIssrMs1AbVkOJbc7a']","['DJ Khaled', 'T-Pain', 'Ludacris', 'Snoop Dogg', 'Rick Ross']",0.0,Victory,2010-03-02,https://i.scdn.co/image/ab67616d0000b2738753762179ccf80be06b1197,6u5M4jPpYkoRV4vVHDQvkd,"All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",,
"['05oH07COxkXKIMt6mIPRee', '0le01dl1WllSHhjEXRl4in', '2aXiJJHJei5BmCykxI37y0', '6mQfAAqZGBzIfrmlZCeaYT']","['Brandy', 'Tamia', 'Gladys Knight', 'Chaka Khan']",0.0,Set It Off (Music From The New Line Cinema Motion Picture),1996-09-24,https://i.scdn.co/image/ab67616d0000b273b0d6a1f86c7a94441ab9f6b8,0BP2RFjKRSmNtkJW3f1nhR,Missing You,https://p.scdn.co/mp3-preview/7071f07888a0dd3b99ab95a3042d8d7491d7432e?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
"['0hCNtLu0JehylgoiP8L4Gh', '2iUbk5KhZYZt4CRvWbwb7S']","['Nicki Minaj', 'LunchMoney Lewis']",0.0,The Pinkprint (Deluxe Edition),2014-12-15,https://i.scdn.co/image/ab67616d0000b2735475c4e03dcc235b447a0dfa,4zxIekg3AftF4uYbdtql87,Trini Dem Girls,,
['6UuT0BJZ9vF8Y1sxXnJl2s'],['Bounty Killer'],0.0,Nah No Mercy - The Warlord Scrolls,2006-11-14,https://i.scdn.co/image/ab67616d0000b273b26f180b3296abb67299b431,4lEZa9HwwyMz7BMaVBKJS5,Stucky,https://p.scdn.co/mp3-preview/1af8eed990ac400f65a69cf585b5497e05b435d2?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
